searched,title,authors,published,database,source
12/02/2018,Pattern classification of EEG signals reveals perceptual and attentional states.,List A,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28445551
12/02/2018,Behavior characteristics of the attention network of military personnel with high and low trait anxiety.,Pan Y,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28445261
12/02/2018,The influence of attention biases and adult attachment style on treatment outcome for adults with social anxiety disorder.,Byrow Y,2017 Aug 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28441619
12/02/2018,Mixed signals: The effect of conflicting reward- and goal-driven biases on selective attention.,Preciado D,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28439793
12/02/2018,Divided attention enhances the recognition of emotional stimuli: evidence from the attentional boost effect.,Rossi-Arnaud C,2018 Jan,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28436271
12/02/2018,Real-time individualization of the unified model of performance.,Liu J,2017 Dec,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28436072
12/02/2018,Effects of attentional focus on walking stability in elderly.,de Melker Worms JLA,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28433868
12/02/2018,Multimodal neurophysiological monitoring in healthy infants born at term: normative continuous somatosensory evoked potentials data.,Lori S,2017 Sep,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28432693
12/02/2018,Investigating emotional contagion in dogs (Canis familiaris) to emotional sounds of humans and conspecifics.,Huber A,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28432495
12/02/2018,Heritability of Heart Rate Response to Arousals in Twins.,Gao X,2017 Jun 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28431171
12/02/2018,The SENSE Study: Treatment Mechanisms of a Cognitive Behavioral and Mindfulness-Based Group Sleep Improvement Intervention for At-Risk Adolescents.,Blake M,2017 Jun 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28431122
12/02/2018,Pigeons (Columba livia) show change blindness in a color-change detection task.,Herbranson WT,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28429095
12/02/2018,Inconsistent Effect of Arousal on Early Auditory Perception.,Bolders AC,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28424639
12/02/2018,[Interface Between Brain and Outside].,Taira M,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28424388
12/02/2018,Sensory cortical response to uncertainty and low salience during recognition of affective cues in musical intervals.,Bravo F,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28422990
12/02/2018,Misfortune may be a blessing in disguise: Fairness perception and emotion modulate decision making.,Liu HH,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28421669
12/02/2018,Accuracy of a Pediatric Behavioral Health Screener to Detect Untreated Behavioral Health Problems in Primary Care Settings.,Chaffin M,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28420256
12/02/2018,Getting ready to use control: Advances in the measurement of young children's use of proactive control.,Doebel S,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28419099
12/02/2018,"A pathway linking reward circuitry, impulsive sensation-seeking and risky decision-making in young adults: identifying neural markers for new interventions.",Chase HW,2017 Apr 18,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28418404
12/02/2018,Awake High-Flow Extracranial to Intracranial Bypass for Complex Cerebral Aneurysms: Institutional Clinical Trial Results.,Abdulrauf SI,2017 Sep,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28416411
12/02/2018,Attention allocation and social worries predict interpretations of peer-related social cues in adolescents.,Haller SPW,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28416273
12/02/2018,Dynamic hidden states underlying working-memory-guided behavior.,Wolff MJ,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28414333
12/02/2018,Processing speed can monitor stimulant-medication effects in adults with attention deficit disorder with hyperactivity.,Nielsen NP,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28413936
12/02/2018,Color-Change Detection Activity in the Primate Superior Colliculus.,Herman JP,2017 Mar-Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28413825
12/02/2018,A few of my favorite things: circumscribed interests in autism are not accompanied by increased attentional salience on a personalized selective attention task.,Parsons OE,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28413601
12/02/2018,Psychophysiological responses to short-term cooling during a simulated monotonous driving task.,Schmidt E,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28411743
12/02/2018,Selective attention moderates the relationship between attentional capture by signals of nondrug reward and illicit drug use.,Albertella L,2017 Jun 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28411561
12/02/2018,Continuous and difficult discrete cognitive tasks promote improved stability in older adults.,Lajoie Y,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28411444
12/02/2018,Quantifying a threat: Evidence of a numeric processing bias.,Hamamouche KA,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28411438
12/02/2018,Attention to Multiple Objects Facilitates Their Integration in Prefrontal and Parietal Cortex.,Kim YJ,2017 May 10,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28411268
12/02/2018,Task-optimal auditory attention set restored as fast in older as in younger adults after distraction.,Volosin M,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28411034
12/02/2018,Blindfolding during wakefulness causes decrease in sleep slow wave activity.,Korf EM,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28408638
12/02/2018,Complementary Features of Attention Bias Modification Therapy and Cognitive-Behavioral Therapy in Pediatric Anxiety Disorders.,White LK,2017 Aug 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28407726
12/02/2018,Physiological arousal accompanying postural responses to external perturbations after stroke.,Pollock CL,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28407522
12/02/2018,Deficits of perceived spatial separation induced prepulse inhibition in patients with schizophrenia: relationships to symptoms and neurocognition.,Yang NB,2017 Apr 11,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28399842
12/02/2018,EEG Error Prediction as a Solution for Combining the Advantages of Retrieval Practice and Errorless Learning.,Riley EA,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28396630
12/02/2018,"Enhancing links between visual short term memory, visual attention and cognitive control processes through practice: An electrophysiological insight.",Fuggetta G,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28396214
12/02/2018,Accelerated Recovery of Consciousness after General Anesthesia Is Associated with Increased Functional Brain Connectivity in the High-Gamma Bandwidth.,Li D,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28392760
12/02/2018,Infants' and adults' looking behavior does not indicate perceptual distraction for constrained modelled actions - An eye-tracking study.,Buttelmann D,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28391125
12/02/2018,Distinguishing influences of overt and covert attention in anticipatory attentional target tracking.,Frielink-Loing AF,2017 Apr 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28388700
12/02/2018,"Training enhances attentional expertise, but not attentional capacity: Evidence from content-specific training benefits.",Strong RW,2017 Apr 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28388699
12/02/2018,Rethinking the Pedunculopontine Nucleus: From Cellular Organization to Function.,Mena-Segovia J,2017 Apr 5,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28384477
12/02/2018,Role of accentuation in the selection/rejection task framing effect.,Chen J,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28383992
12/02/2018,The malleability of emotional perception: Short-term plasticity in retinotopic neurons accompanies the formation of perceptual biases to threat.,Thigpen NN,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28383987
12/02/2018,Psychometric properties of the five-item version of the Mindful Awareness Attention Scale (MAAS) in Norwegian adolescents.,Smith ORF,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28382831
12/02/2018,Bizarreness and Emotion Identification in Grete Stern Photomontages: Gender and Age Disparities.,Rosales-Lagarde A,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28382010
12/02/2018,A pilot study to determine the feasibility of enhancing cognitive abilities in children with sensory processing dysfunction.,Anguera JA,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28380008
12/02/2018,Neuromodulation in Chemosensory Pathways.,McIntyre JC,2017 Jun 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28379355
12/02/2018,Impact of sleep inertia on visual selective attention for rare targets and the influence of chronotype.,Ritchie HK,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28378363
12/02/2018,"A schizophrenia relevant 5-Choice Serial Reaction Time Task for mice assessing broad monitoring, distractibility and impulsivity.",Huang H,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28378204
12/02/2018,"Reduced Pseudoneglect for Physical Space, but not Mental Representations of Space, for Adults with Autistic Traits.",English MCW,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28374209
12/02/2018,Modafinil enhances alerting-related brain activity in attention networks.,Ikeda Y,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28374089
12/02/2018,Optogenetic Activation of Accessory Olfactory Bulb Input to the Forebrain Differentially Modulates Investigation of Opposite versus Same-Sex Urinary Chemosignals and Stimulates Mating in Male Mice.,Kunkhyen T,2017 Mar-Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28374006
12/02/2018,In Vivo Patch-Clamp Recording in Awake Head-Fixed Rodents.,Lee D,2017 Apr 3,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28373496
12/02/2018,A transfer learning framework for predicting the emotional content of generalized sound events.,Ntalampiras S,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28372068
12/02/2018,Attentional capture in driving displays.,Arexis M,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28369841
12/02/2018,DREAMER: A Database for Emotion Recognition Through EEG and ECG Signals From Wireless Low-cost Off-the-Shelf Devices.,Katsigiannis S,2018 Jan,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28368836
12/02/2018,The Role of Impulsivity Dimensions in the Relation Between Probable Posttraumatic Stress Disorder and Aggressive Behavior Among Substance Users.,Weiss NH,2017 Apr-Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28368772
12/02/2018,Failure to pop out: Feature singletons do not capture attention under low signal-to-noise ratio conditions.,Rangelov D,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28368190
12/02/2018,"Fear Spreading Across Senses: Visual Emotional Events Alter Cortical Responses to Touch, Audition, and Vision.",Domínguez-Borràs J,2017 Jan 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28365774
12/02/2018,Hypothalamic-pituitary-adrenal axis genetic variation and early stress moderates amygdala function.,Di Iorio CR,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28364727
12/02/2018,Partial Sleep Deprivation Attenuates the Positive Affective System: Effects Across Multiple Measurement Modalities.,Finan PH,2017 Jan 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28364467
12/02/2018,Estimation of Pharyngeal Collapsibility During Sleep by Peak Inspiratory Airflow.,Azarbarzin A,2017 Jan 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28364460
12/02/2018,Modeling Neurocognitive Decline and Recovery During Repeated Cycles of Extended Sleep and Chronic Sleep Deficiency.,St Hilaire MA,2017 Jan 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28364449
12/02/2018,Signal-to-Noise Ratio in PVT Performance as a Cognitive Measure of the Effect of Sleep Deprivation on the Fidelity of Information Processing.,Chavali VP,2017 Mar 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28364430
12/02/2018,Effects of task-irrelevant grouping on visual selection in partial report.,Lunau R,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28364367
12/02/2018,Distinct perceptual rhythms for feature and conjunction searches.,Dugué L,2017 Mar 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28362897
12/02/2018,Depression-related difficulties disengaging from negative faces are associated with sustained attention to negative feedback during social evaluation and predict stress recovery.,Sanchez A,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28362826
12/02/2018,Automatic Detection of Highly Organized Theta Oscillations in the Murine EEG.,Müller R,2017 Mar 10,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28362398
12/02/2018,Partner-expected affect: How you feel now is predicted by how your partner thought you felt before.,Sels L,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28358562
12/02/2018,"Contact with Counter-Stereotypical Women Predicts Less Sexism, Less Rape Myth Acceptance, Less Intention to Rape (in Men) and Less Projected Enjoyment of Rape (in Women).",Taschler M,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28356612
12/02/2018,Cross-modal attention influences auditory contrast sensitivity: Decreasing visual load improves auditory thresholds for amplitude- and frequency-modulated sounds.,Ciaramitaro VM,2017 Mar 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28355632
12/02/2018,Influence of schooling and age on cognitive performance in healthy older adults.,Bento-Torres NV,2017 Mar 23,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28355353
12/02/2018,Maternal psychological responses during pregnancy after ultrasonographic detection of structural fetal anomalies: A prospective longitudinal observational study.,Kaasen A,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28350879
12/02/2018,Location versus task relevance: The impact of differing internal focus of attention instructions on motor performance.,Pelleck V,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28349876
12/02/2018,Heterogeneity in Autonomic Arousal Level in Perseverative Worry: The Role of Cognitive Control and Verbal Thought.,Toh GY,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28348525
12/02/2018,Sympathetic Nerve Activity in Monozygotic Twins: Identical at Rest but Not During Arousal.,Lundblad LC,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28348015
12/02/2018,Use of Multichannel Near Infrared Spectroscopy to Study Relationships Between Brain Regions and Neurocognitive Tasks of Selective/Divided Attention and 2-Back Working Memory.,Tomita N,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28347211
12/02/2018,The roles of negative affect and goal adjustment capacities in breast cancer survivors: Associations with physical activity and diurnal cortisol secretion.,Castonguay AL,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28345941
12/02/2018,Unraveling the roles of orienting and inhibition in the Concealed Information Test.,Klein Selle N,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28338233
12/02/2018,Collinear masking effect in visual search is independent of perceptual salience.,Jingling L,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28337728
12/02/2018,Visuospatial information processing load and the ratio between parietal cue and target P3 amplitudes in the Attentional Network Test.,Abramov DM,2017 Apr 24,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28336341
12/02/2018,Now or not-now? The influence of alexithymia on intertemporal decision-making.,Scarpazza C,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28334633
12/02/2018,Flexible parasympathetic responses to sadness facilitate spontaneous affect regulation.,Stange JP,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28334441
12/02/2018,Evaluating erroneous offside calls in soccer.,Hüttermann S,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28333996
12/02/2018,The Attention Window: A Narrative Review of Limitations and Opportunities Influencing the Focus of Attention.,Hüttermann S,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28332919
12/02/2018,"Perceived enjoyment, concentration, intention, and speed violation behavior: Using flow theory and theory of planned behavior.",Atombo C,2017 Oct 3,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28332869
12/02/2018,Spectral-temporal EEG dynamics of speech discrimination processing in infants during sleep.,Gilley PM,2017 Mar 22,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28330464
12/02/2018,"EUDOR-A multi-centre research program: A naturalistic, European Multi-centre Clinical study of EDOR Test in adult patients with primary depression.",Sarchiapone M,2017 Mar 23,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28330446
12/02/2018,Modeling Intraindividual Dynamics Using Stochastic Differential Equations: Age Differences in Affect Regulation.,Wood J,2017 Dec 15,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28329860
12/02/2018,Role of bromocriptine in multi-spectral manifestations of traumatic brain injury.,Munakomi S,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28325648
12/02/2018,Dynamic postural control and associated attentional demands in contemporary dancers versus non-dancers.,Sirois-Leclerc G,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28323843
12/02/2018,Shifting Spatial Neglect With Repeated Line Bisections: Possible Role of Lateralized Attentional Fatigue.,Woods M,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28323684
12/02/2018,Relationship of Cognitive Function to Motor Symptoms and Mood Disorders in Patients With Isolated Dystonia.,Foley JA,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28323682
12/02/2018,Evaluating driver drowsiness countermeasures.,Gaspar JG,2017 May 29,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28323444
12/02/2018,Visual object separation resolves competitive interactions in somatosensory cortex evoked signals during concurrent vibrotactile stimulation of the left and right hand.,Pang CY,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28322985
12/02/2018,"Reduced positive emotion and underarousal are uniquely associated with subclinical depression symptoms: Evidence from psychophysiology, self-report, and symptom clusters.",Benning SD,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28322458
12/02/2018,Patch Based Multiple Instance Learning Algorithm for Object Tracking.,Wang Z,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28321248
12/02/2018,On-demand driver vigilance enhancement without explicit drowsiness detection-Further analysis of the pilot study results.,Van Auken RM,2017 May 29,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28318305
12/02/2018,The Multidimensional Card Selection Task: A new way to measure concurrent cognitive flexibility in preschoolers.,Podjarny G,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28315589
12/02/2018,"Relaxin-3/RXFP3 signalling in mouse hypothalamus: no effect of RXFP3 activation on corticosterone, despite reduced presynaptic excitatory input onto paraventricular CRH neurons in vitro.",Zhang C,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28314951
12/02/2018,Associations Between Behavioral and Neural Correlates of Inhibitory Control and Amphetamine Reward Sensitivity.,Weafer J,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28303900
12/02/2018,Testing the generality of the zoom-lens model: Evidence for visual-pathway specific effects of attended-region size on perception.,Goodhew SC,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28303479
12/02/2018,Does Reading Words Differing in Arousal Load Influence Interference Control in Flanker Task?,Imbir KK,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28298876
12/02/2018,Multiple indicators of sexual interest in prepubescent or pubescent children as predictors of sexual recidivism.,Stephens S,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28287801
12/02/2018,Interaction between prenatal maternal stress and autonomic arousal in predicting conduct problems and psychopathic traits in children.,Gao Y,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28286370
12/02/2018,"Tinnitus and hyperacusis: Contributions of paraflocculus, reticular formation and stress.",Chen YC,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28286099
12/02/2018,"Dysfunctional personality traits in adolescence: effects on alerting, orienting and executive control of attention.",Casagrande M,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28285372
12/02/2018,Attention to pain! A neurocognitive perspective on attentional modulation of pain in neuroimaging studies.,Torta DM,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28284849
12/02/2018,Brief Report: Biological Sound Processing in Children with Autistic Spectrum Disorder.,Lortie M,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28283845
12/02/2018,Vasotocin induces sexually dimorphic effects on acoustically-guided behavior in a tropical frog.,Baugh AT,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28283755
12/02/2018,Electrophysiological Evidence for Hyperfocusing of Spatial Attention in Schizophrenia.,Kreither J,2017 Apr 5,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28283557
12/02/2018,Drugs and Driving Research in Medicinal Drug Development.,Ramaekers JG,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28283199
12/02/2018,C-tactile afferent stimulating touch carries a positive affective value.,Pawling R,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28282451
12/02/2018,Further evidence in favor of prior entry from endogenous attention to a location in space.,Redden RS,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28281160
12/02/2018,Cortical thickness reduction in combat exposed U.S. veterans with and without PTSD.,Wrocklage KM,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28279623
12/02/2018,Acute aerobic exercise hastens emotional recovery from a subsequent stressor.,Bernstein EE,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28277695
12/02/2018,Correlation Between Transperineal 3-Dimensional Ultrasound Measurements of Levator Hiatus and Female Sexual Function.,Aydin S,2017 Nov/Dec,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28277469
12/02/2018,Coding of spatial attention priorities and object features in the macaque lateral intraparietal cortex.,Levichkina E,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28270589
12/02/2018,A measure of cortico-cortical potentials evoked by 10 Hz direct electrical stimulation of the brain and by means of a differential recording mode of electrocorticographic signals.,Vincent M,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28269287
12/02/2018,Development of a brain monitoring system for multimodality investigation in awake rats.,Limnuson K,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28269275
12/02/2018,Objective assessment of listening effort: effects of an increased task demand.,Bernarding C,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28269093
12/02/2018,On the pleasantness of a haptic stimulation: how different textures can be recognized through heart rate variability nonlinear analysis.,Nardelli M,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28269067
12/02/2018,An algorithm for automatic detection of drowsiness for use in wearable EEG systems.,Patrick KC,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28269058
12/02/2018,Estimation of macro sleep stages from whole night audio analysis.,Dafna E,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28268910
12/02/2018,Sleep stage recognition using respiration signal.,Jialei Yang,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28268909
12/02/2018,How many sleep stages do we need for an efficient automatic insomnia diagnosis?,Hamida ST,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28268816
12/02/2018,A daytime obstructive sleep apnea severity assessment framework.,Samy L,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28268800
12/02/2018,Fatigue evaluation using a glass-shape optical sensors system.,Horiuchi R,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28268740
12/02/2018,A mathematical model of ultradian sleep-wake regulation in rodents.,Hao Wang,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28268648
12/02/2018,Detection of myasthenia gravis using electrooculography signals.,Liang T,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28268468
12/02/2018,Gender-specific automatic valence recognition of affective olfactory stimulation through the analysis of the electrodermal activity.,Greco A,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28268357
12/02/2018,Toward an analysis of emotion regulation in children using late positive potential.,Mehmood RM,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28268331
12/02/2018,Adaptive attention-driven speech enhancement for EEG-informed hearing prostheses.,Das N,2016 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28268285
12/02/2018,Effects of female genital mutilation/cutting on the sexual function of Sudanese women: a cross-sectional study.,Rouzi AA,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28267442
12/02/2018,Functional MRI in Awake Dogs Predicts Suitability for Assistance Work.,Berns GS,2017 Mar 7,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28266550
12/02/2018,Do emotion-induced blindness and the attentional blink share underlying mechanisms? An event-related potential study of emotionally-arousing words.,MacLeod J,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28265963
12/02/2018,Inhibiting Sexual Arousal to Children: Correlates and Its Influence on the Validity of Penile Plethysmography.,Babchishin KM,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28265778
12/02/2018,The Confusion Assessment Method for the ICU-7 Delirium Severity Scale: A Novel Delirium Severity Instrument for Use in the ICU.,Khan BA,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28263192
12/02/2018,Compliance instead of flexibility? On age-related differences in cognitive control during visual search.,Mertes C,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28262324
12/02/2018,Prefrontal oxygenation during verbal fluency and cognitive function in adolescents with bipolar disorder type II.,Ono Y,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28262138
12/02/2018,Support for the association between RORA gene polymorphisms and the DSM-5 posttraumatic stress disorder symptoms in male earthquake survivors in China.,Cao C,2017 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28262136
12/02/2018,Birth order and recalled childhood gender nonconformity in Samoan men and fa'afafine.,Semenyna SW,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28261795
12/02/2018,"Recent theoretical, neural, and clinical advances in sustained attention research.",Fortenbaugh FC,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28260249
12/02/2018,The cerebellum in drug craving.,Moreno-Rius J,2017 Apr 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28259088
12/02/2018,"The effect of carbohydrate and protein co-ingestion on energy substrate metabolism, sense of effort, and affective responses during prolonged strenuous endurance exercise.",Qin L,2017 May 15,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28257937
12/02/2018,Interrelation of attention and prediction in visual processing: Effects of task-relevance and stimulus probability.,Marzecová A,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28257808
12/02/2018,Effectiveness of a neuropsychological treatment for confabulations after brain injury: A clinical trial with theoretical implications.,Triviño M,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28257420
12/02/2018,Emotion Recognition in Children With Down Syndrome: Influence of Emotion Label and Expression Intensity.,Cebula KR,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28257244
12/02/2018,Pupil-linked arousal is driven by decision uncertainty and alters serial choice bias.,Urai AE,2017 Mar 3,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28256514
12/02/2018,ADRA2B deletion variant influences time-dependent effects of pre-learning stress on long-term memory.,Zoladz PR,2017 Apr,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28254464
12/02/2018,Assessing early processing of eye gaze in schizophrenia: measuring the cone of direct gaze and reflexive orienting of attention.,Seymour K,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28253092
12/02/2018,Sliding into happiness: A new tool for measuring affective responses to words.,Warriner AB,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28252996
