section,searched,terms,title,authors,published,database,source,url
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Effects of the ambient fine particulate matter (PM2.5) exposure on urinary metabolic profiles in rats using UPLC-Q-TOF-MS,"Liu,Zhiqiang, Song,Fengrui, Zheng,Meizhu, Pi,Zifeng, Xu,Tengfei, Zhang,Lin, ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S1001841717304886,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Characterizing thermal behaviors of various pavement materials and their thermal impacts on ambient environment,"Yu,Jia, Li,Zhe, Sun,Beibei, Wu,Hao, ",2018,ScienceDirect,https://api.elsevier.com/content/article/pii/S0959652617324897,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),GSpecDisp: A matlab GUI package for phase-velocity dispersion measurements from ambient-noise correlations,"Tryggvason,Ari, Gudmundsson,Ã“lafur, Sadeghisorkhani,Hamzeh, ",2018,ScienceDirect,https://api.elsevier.com/content/article/pii/S009830041730119X,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Thermal Comfort in Smart Homes for an Aging Population,"Hoof, J., Schellen, L., ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-01904-8_64-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29 sort:date
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Ultrasensitive triboelectric nanogenerator for weak ambient energy with rational unipolar stacking structure and low-loss power management,"Hu,Youfan, Wei,Xiaoding, Peng,Lian-Mao, Fu,Xiuli, Wu,Yanbing, He,Fang, Yang,Tian, Xia,Huarong, Zhu,Wenqing, Liu,Zhaoxian, Wang,Zhenhai, Liu,Junjie, Zhao,Zhizhen, ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S221128551730544X,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Rule-based approaches for energy savings in an ambient intelligence environment,"Vlahavas,Ioannis, Vrakas,Dimitris, Bikakis,Antonis, Argyriou,John, Bassiliades,Nick, Kontopoulos,Efstratios, Stavropoulos,Thanos G., ",2015,ScienceDirect,https://api.elsevier.com/content/article/pii/S1574119214000777,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Experimental and numerical study on air flow and moisture transport in sleeping environments with a task/ambient air conditioning (TAC) system,"Chen,Shujun, Pan,Dongmei, Deng,Shiming, Song,Mengjie, Mao,Ning, ",2016,ScienceDirect,https://api.elsevier.com/content/article/pii/S0378778816311227,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),A Knowledge Oriented Approach for Composing Ambient Intelligence Services,"Chibani,Abdelghani, Djouani,Karim, Hilia,Mohamed, Toudji,Dalal, ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S1877050917310141,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),"Malaria Diagnostic Platform, Microscopy","Beljaev, A. E., ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-1-4614-8757-9_125-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29 sort:date
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Principles of Broadband Seismometry,"Ackerley, Nick, ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-642-36197-5_172-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29 sort:date
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),-,JC Augusto - 2012 - IOS press,2012,Google Scholar,-,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),How smart is your home?,"DJ CookÂ - Science, 2012 - science.sciencemag.org",2012,Google Scholar,http://science.sciencemag.org/content/335/6076/1579.short,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Optimization on the performances of a novel bed-based task/ambient conditioning (TAC) system,"Chan,Mingyin, Deng,Shiming, Pan,Dongmei, ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S0378778817310022,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Development of smart infant-parents affective telepresence system,"Nakatsu,Ryohei, Cheok,Adrian David, Hosseinzade Hariri,Reihaneh, Saadatian,Elham, ",2014,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2658924&amp;ftid=1509101&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (human OR affective)
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),An RFID-based position and orientation measurement system for mobile objects in intelligent environments,"AAN Shirehjini, A Yassineâ€_Â - IEEE Transactions onÂ â€_, 2012 - ieeexplore.ieee.org",2012,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6140967/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),"A backpack Î_-spectrometer for measurements of ambient dose equivalent rate, HË™âˆ—(10), from 137Cs and from naturally occurring radiation: The importance of operator related attenuation","Gaponenko,S., Dvornik,A., Mattsson,S., Jarneborn,J., Romanovich,I., Barkovsky,A., Bernhardsson,C., Ramzaev,V., ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S1350448717304092,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),"Reactive, proactive, and extensible situation-awareness in ambient assisted living","de Oliveira,JosÃ© Palazzo Moreira, Wives,Leandro Krug, Augustin,Iara, Maran,VinÃ_cius, Machado,Alencar, ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S095741741730043X,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),An experimental study on the performances of a radiation-based task/ambient air conditioning system applied to sleeping environments,"Deng,Shiming, Chan,Mingyin, Du,Jing, ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S0378778817301068,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),A survey of service composition in ambient intelligence environments,"TG Stavropoulos, D Vrakas, I VlahavasÂ - Artificial Intelligence Review, 2013 - Springer",2013,Google Scholar,http://www.springerlink.com/index/T18R02N1484G2114.pdf,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Chemical Reactivity and Surface Chemistry of Porous Silicon,"Sailor, Michael J., ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-04508-5_37-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29 sort:date
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Ambient RF energy harvesting in urban and semi-urban environments,"M Pinuela, PD Mitchesonâ€_Â - IEEE Transactions onÂ â€_, 2013 - ieeexplore.ieee.org",2013,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6519964/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"human,affective",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),A Tracer Methodology for Identifying Ambient Flows in Boreholes,"Smart,P.L., Williams,A.T., Atkinson,T.C., Barker,J.A., Maurice,L., ",2010,Wiley - Crossref,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1745-6584.2010.00708.x,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (human OR affective)
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),A smart communication architecture for ambient assisted living,"J Lloret, A Canovas, S Sendraâ€_Â - IEEE CommunicationsÂ â€_, 2015 - ieeexplore.ieee.org",2015,Google Scholar,http://ieeexplore.ieee.org/abstract/document/7010512/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Human factors in ambient intelligence environments,"C StephanidisÂ - Handbook of Human Factors and ErgonomicsÂ â€_, 2012 - Wiley Online Library",2012,Google Scholar,http://onlinelibrary.wiley.com/doi/10.1002/9781118131350.ch49/summary,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Using temporal logic and model checking in automated recognition of human activities for ambient-assisted living,"T Magherini, A Fantechi, CD Nugentâ€_Â - â€_Â on Human-MachineÂ â€_, 2013 - ieeexplore.ieee.org", â€_Â on Human,Google Scholar,http://ieeexplore.ieee.org/abstract/document/6670821/,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=20
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),"Smart Homes, RFID and Wandering","Fozard, James L., Kearns, William D., ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-01904-8_50-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29 sort:date
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Technological Solutions for Smart Homes,"Al-Qutayri, Mahmoud, Jeedella, Jeedella S. Y., ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-01904-8_47-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29 sort:date
"human,affective",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Ambient and Cryogenic Grinding of Fenugreek and Flow Characterization of Its Powder,"Goswami,T.K., Meghwal,Murlidhar, ",2013,Wiley - Crossref,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fjfpe.12021,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (human OR affective)
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Fundamental Aspects of Coronal Mass Ejections,"Wuensche, Carlos Alexandre, ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-02847-7_7-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29 sort:date
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Hazard of Orbital Debris,"Klinkrad, Heiner, ",2021,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-02847-7_67-1,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29 sort:date
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),An evidential fusion approach for activity recognition in ambient intelligence environments,"Benhammadi,Farid, Mokhtari,Aicha, Amirat,Yacine, Chibani,Abdelghani, Sebbak,Faouzi, ",2013,ScienceDirect,https://api.elsevier.com/content/article/pii/S0921889013001085,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28human+OR+affective%29
"human,affective",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (human OR affective),Ambient help,"Fitzmaurice,George, Grossman,Tovi, Matejka,Justin, ",2011,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=1979349&amp;ftid=951209&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (human OR affective)
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Shopping online and off-line? Complementary service quality and image congruence,"Tsogt-Ochir,Batdelger, Sharkhuu,Oyundelger, Hwang,Junne-Ning, Wu,Jyh-Jeng, ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S1029313216300380,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28shops+OR+shopping+OR+recommender+systems+OR+business%29
"shops,shopping,recommender systems,business",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Swallow: Resource and Tag Recommender System Based on Heat Diffusion Algorithm in Social Annotation Systems,"Barekati,Pegah, Jahan,Majid Vafaei, Jalali,Mehrdad, Mahboob,Vahideh Amel, ",2016,Wiley - Crossref,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fcoin.12086,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business)
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Context-Awareness in Location Based Services in the Big Data Era,"Ferri, Fernando, Dâ€™Ulizia, Arianna, Grifoni, Patrizia, ",2018,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-67925-9_5,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28shops+OR+shopping+OR+recommender+systems+OR+business%29 sort:date
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),The user-centered design of a recommender system for a universal library catalogue,"Wakeling,Simon, ",2012,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2366036&amp;ftid=1284803&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business)
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Agent-based computational investing recommender system,"Scavino,Edgar, Bakhtiyari,Kaveh, Taghavi,Mona, ",2013,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2508072&amp;ftid=1405046&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business)
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Interactive recommender systems: A survey of the state of the art and future research challenges and opportunities,"Verbert,Katrien, Parra,Denis, He,Chen, ",2016,ScienceDirect,https://api.elsevier.com/content/article/pii/S0957417416300367,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28shops+OR+shopping+OR+recommender+systems+OR+business%29
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),"Context-aware systems: the'right'information, at the'right'time, in the'right'place, in the'right'way, to the'right'person","G FischerÂ - Proceedings of the international working conference onÂ â€_, 2012 - dl.acm.org",2012,Google Scholar,http://dl.acm.org/citation.cfm?id=2254611,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28shops+OR+shopping+OR+recommender+systems+OR+business%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Rival,"BellogÃ_n,Alejandro, Said,Alan, ",2014,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2645712&amp;ftid=1503723&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business)
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Argumentation-Based Personal Assistants for Ambient Assisted Living,"ChesÃ±evar, Carlos IvÃ¡n, Palanca, Javier, Heras, Stella, ",2018,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-62530-0_2,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28shops+OR+shopping+OR+recommender+systems+OR+business%29 sort:date
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Smart tourism: foundations and developments,"U Gretzel, M Sigala, Z Xiang, C KooÂ - Electronic Markets, 2015 - Springer",2015,Google Scholar,http://link.springer.com/article/10.1007/s12525-015-0196-8,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28shops+OR+shopping+OR+recommender+systems+OR+business%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
"shops,shopping,recommender systems,business",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Ambient assisted living system with capacitive occupancy sensor,"Ruiz,RamÃ_n, Zapata,Juan, DomÃ¨nech,GinÃ©s, MartÃ_nez,FÃ©lix L., Fernandez-Luque,Francisco J., ",2013,Wiley - Crossref,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fexsy.12021,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business)
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),A personalized recommender system for pervasive social networks,"Pagani,Elena, Delmastro,Franca, Campana,Mattia G., Arnaboldi,Valerio, ",2017,ScienceDirect,https://api.elsevier.com/content/article/pii/S1574119216301365,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28shops+OR+shopping+OR+recommender+systems+OR+business%29
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),User Profiling and Personalisation,"Montebello, Matthew, ",2018,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-67928-0_4,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28shops+OR+shopping+OR+recommender+systems+OR+business%29 sort:date
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Current Status,"Garner, Tom A., ",2018,ScienceDirect,http://dx.doi.org/10.1007/978-3-319-65708-0_8,http://api.springer.com/metadata/json?api_key=dc79a00284b344a042ccc009dc64c9b4&p=30&q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28shops+OR+shopping+OR+recommender+systems+OR+business%29 sort:date
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Group recommender systems: Combining individual models,"J MasthoffÂ - Recommender systems handbook, 2011 - Springer",2011,Google Scholar,http://link.springer.com/content/pdf/10.1007/978-0-387-85820-3.pdf#page=687,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28shops+OR+shopping+OR+recommender+systems+OR+business%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=0
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Design and evaluation of a group recommender system,"Martens,Luc, Dooms,Simon, De Pessemier,Toon, ",2012,ACM - Crossref,http://dl.acm.org/ft_gateway.cfm?id=2366000&amp;ftid=1284768&amp;dwn=1,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=320&query=(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business)
"shops,shopping,recommender systems,business",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Intelligence and Decision Support Systems,Not available,2011,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business)
"shops,shopping,recommender systems,business",24/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Scaling the Business Intelligence Environment,Not available,2015,Wiley - Crossref,Not available,https://api.crossref.org/works?mailto=rob.dunne@manchester.ac.uk&rows=100&from-index-date=2011member=311&query=(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business)
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Mall atmospherics: the interaction effects of the mall environment on shopping behavior,"Turley,L.W., Chebat,Jean-Charles, Michon,Richard, ",2005,ScienceDirect,https://api.elsevier.com/content/article/pii/S0148296303002066,https://api.elsevier.com/content/search/scidir?apiKey=7f59af901d2d86f78a1fd60c1bf9426a&count=30&sort=-date&httpAccept=application%2Fjson&query=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28shops+OR+shopping+OR+recommender+systems+OR+business%29
"shops,shopping,recommender systems,business",23/11/17,(ambient intelligence OR ambient system OR smart environment) AND (shops OR shopping OR recommender systems OR business),Smart wearable systems: Current status and future challenges,"M Chan, D EstÃ¨ve, JY Fourniols, C Escribaâ€_Â - Artificial intelligence inÂ â€_, 2012 - Elsevier",2012,Google Scholar,http://www.sciencedirect.com/science/article/pii/S0933365712001182,https://scholar.google.co.uk/scholar?q=%28ambient+intelligence+OR+ambient+system+OR+smart+environment%29+AND+%28shops+OR+shopping+OR+recommender+systems+OR+business%29&hl=en&as_sdt=0%2C5&as_ylo=2011&as_yhi=2017&start=10
